country_name,date,parameter,product,value,unit
Lithuania,12/1/2023,Net Electricity Production,Combustible Renewables,32.8259,GWh
Lithuania,12/1/2023,Net Electricity Production,Other Combustible Non-Renewables,42.1013,GWh
Lithuania,12/1/2023,Net Electricity Production,Hydro,87.9414,GWh
Lithuania,12/1/2023,Net Electricity Production,Wind,319.2348,GWh
Lithuania,12/1/2023,Net Electricity Production,Solar,0.6324,GWh
Lithuania,12/1/2023,Net Electricity Production,Not Specified,0.005,GWh
Lithuania,12/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",440.6345,GWh
Lithuania,12/1/2023,Total Imports,Electricity,912.1314,GWh
Lithuania,12/1/2023,Total Exports,Electricity,298.2377,GWh
Lithuania,12/1/2023,Used for pumped storage,Electricity,74.9051,GWh
Lithuania,12/1/2023,Distribution Losses,Electricity,94.3646,GWh
Lithuania,12/1/2023,Final Consumption (Calculated),Electricity,1044.9064,GWh
Luxembourg,12/1/2023,Net Electricity Production,Electricity,220.9581,GWh
Luxembourg,12/1/2023,Net Electricity Production,Total Combustible Fuels,25.4993,GWh
Luxembourg,12/1/2023,Net Electricity Production,Natural Gas,9.8056,GWh
Luxembourg,12/1/2023,Net Electricity Production,Combustible Renewables,15.6936,GWh
Luxembourg,12/1/2023,Net Electricity Production,Hydro,115.4234,GWh
Luxembourg,12/1/2023,Net Electricity Production,Wind,76.1044,GWh
Luxembourg,12/1/2023,Net Electricity Production,Solar,3.931,GWh
Luxembourg,12/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",211.1524,GWh
Luxembourg,12/1/2023,Total Imports,Electricity,528.574,GWh
Luxembourg,12/1/2023,Total Exports,Electricity,112.5721,GWh
Luxembourg,12/1/2023,Used for pumped storage,Electricity,136.0289,GWh
Luxembourg,12/1/2023,Distribution Losses,Electricity,12.1061,GWh
Luxembourg,12/1/2023,Final Consumption (Calculated),Electricity,488.825,GWh
Mexico,12/1/2023,Net Electricity Production,Electricity,29086.6736,GWh
Mexico,12/1/2023,Net Electricity Production,Nuclear,1156.4476,GWh
Mexico,12/1/2023,Net Electricity Production,Total Combustible Fuels,23855.9483,GWh
Mexico,12/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",1439.8344,GWh
Mexico,12/1/2023,Net Electricity Production,Oil and Petroleum Products,4220.9547,GWh
Mexico,12/1/2023,Net Electricity Production,Natural Gas,17740.9183,GWh
Mexico,12/1/2023,Net Electricity Production,Combustible Renewables,362.1886,GWh
Mexico,12/1/2023,Net Electricity Production,Other Combustible Non-Renewables,92.0523,GWh
Mexico,12/1/2023,Net Electricity Production,Hydro,909.3503,GWh
Mexico,12/1/2023,Net Electricity Production,Wind,1806.8123,GWh
Mexico,12/1/2023,Net Electricity Production,Solar,871.7493,GWh
Mexico,12/1/2023,Net Electricity Production,Geothermal,321.6158,GWh
Mexico,12/1/2023,Net Electricity Production,Not Specified,164.75,GWh
Mexico,12/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4271.7163,GWh
Mexico,12/1/2023,Total Imports,Electricity,354.5818,GWh
Mexico,12/1/2023,Total Exports,Electricity,159.0104,GWh
Mexico,12/1/2023,Distribution Losses,Electricity,2785.1902,GWh
Mexico,12/1/2023,Final Consumption (Calculated),Electricity,26497.0549,GWh
Netherlands,12/1/2023,Net Electricity Production,Electricity,10420.8236,GWh
Netherlands,12/1/2023,Net Electricity Production,Nuclear,303.384,GWh
Netherlands,12/1/2023,Net Electricity Production,Total Combustible Fuels,5800.5942,GWh
Netherlands,12/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",1004.5586,GWh
Netherlands,12/1/2023,Net Electricity Production,Oil and Petroleum Products,111.2066,GWh
Netherlands,12/1/2023,Net Electricity Production,Natural Gas,3869.39,GWh
Netherlands,12/1/2023,Net Electricity Production,Combustible Renewables,662.4063,GWh
Netherlands,12/1/2023,Net Electricity Production,Other Combustible Non-Renewables,153.0326,GWh
Netherlands,12/1/2023,Net Electricity Production,Hydro,1.2945,GWh
Netherlands,12/1/2023,Net Electricity Production,Wind,4000.0091,GWh
Netherlands,12/1/2023,Net Electricity Production,Solar,272.9501,GWh
Netherlands,12/1/2023,Net Electricity Production,Not Specified,42.5916,GWh
Netherlands,12/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4936.6601,GWh
Netherlands,12/1/2023,Total Imports,Electricity,1810.5657,GWh
Netherlands,12/1/2023,Total Exports,Electricity,1861.927,GWh
Netherlands,12/1/2023,Distribution Losses,Electricity,457.3313,GWh
Netherlands,12/1/2023,Final Consumption (Calculated),Electricity,9912.131,GWh
New Zealand,12/1/2023,Net Electricity Production,Electricity,3490.9606,GWh
New Zealand,12/1/2023,Net Electricity Production,Total Combustible Fuels,521.5939,GWh
New Zealand,12/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",258.9303,GWh
New Zealand,12/1/2023,Net Electricity Production,Natural Gas,195.8019,GWh
New Zealand,12/1/2023,Net Electricity Production,Combustible Renewables,66.8616,GWh
New Zealand,12/1/2023,Net Electricity Production,Hydro,1931.2864,GWh
New Zealand,12/1/2023,Net Electricity Production,Wind,351.9421,GWh
New Zealand,12/1/2023,Net Electricity Production,Solar,27.3818,GWh
New Zealand,12/1/2023,Net Electricity Production,Geothermal,655.163,GWh
New Zealand,12/1/2023,Net Electricity Production,Not Specified,3.5933,GWh
New Zealand,12/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",3032.635,GWh
New Zealand,12/1/2023,Distribution Losses,Electricity,217.6699,GWh
New Zealand,12/1/2023,Final Consumption (Calculated),Electricity,3273.2906,GWh
Norway,12/1/2023,Net Electricity Production,Electricity,13943.7655,GWh
Norway,12/1/2023,Net Electricity Production,Total Combustible Fuels,166.9278,GWh
Norway,12/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",27.1759,GWh
Norway,12/1/2023,Net Electricity Production,Oil and Petroleum Products,56.5761,GWh
Norway,12/1/2023,Net Electricity Production,Combustible Renewables,17.5509,GWh
Norway,12/1/2023,Net Electricity Production,Other Combustible Non-Renewables,65.6249,GWh
Norway,12/1/2023,Net Electricity Production,Hydro,12262.0079,GWh
Norway,12/1/2023,Net Electricity Production,Wind,1482.3187,GWh
Norway,12/1/2023,Net Electricity Production,Solar,0.5954,GWh
Norway,12/1/2023,Net Electricity Production,Not Specified,31.9157,GWh
Norway,12/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",13762.4729,GWh
Norway,12/1/2023,Total Imports,Electricity,2336.63,GWh
Norway,12/1/2023,Total Exports,Electricity,1497.1765,GWh
Norway,12/1/2023,Used for pumped storage,Electricity,56.929,GWh
Norway,12/1/2023,Distribution Losses,Electricity,856.393,GWh
Norway,12/1/2023,Final Consumption (Calculated),Electricity,13869.897,GWh
Poland,12/1/2023,Net Electricity Production,Electricity,14623.3851,GWh
Poland,12/1/2023,Net Electricity Production,Total Combustible Fuels,11038.6673,GWh
Poland,12/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",8529.1385,GWh
Poland,12/1/2023,Net Electricity Production,Oil and Petroleum Products,0,GWh
Poland,12/1/2023,Net Electricity Production,Natural Gas,1763.3347,GWh
Poland,12/1/2023,Net Electricity Production,Combustible Renewables,698.6124,GWh
Poland,12/1/2023,Net Electricity Production,Other Combustible Non-Renewables,47.5817,GWh
Poland,12/1/2023,Net Electricity Production,Hydro,350.0734,GWh
Poland,12/1/2023,Net Electricity Production,Wind,3086.7188,GWh
Poland,12/1/2023,Net Electricity Production,Solar,141.7308,GWh
Poland,12/1/2023,Net Electricity Production,Not Specified,6.1948,GWh
Poland,12/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4277.1354,GWh
Poland,12/1/2023,Total Imports,Electricity,1274.473,GWh
Poland,12/1/2023,Total Exports,Electricity,1491.439,GWh
Poland,12/1/2023,Used for pumped storage,Electricity,173.0017,GWh
Poland,12/1/2023,Distribution Losses,Electricity,1614.6919,GWh
Poland,12/1/2023,Final Consumption (Calculated),Electricity,12618.7255,GWh
Portugal,12/1/2023,Net Electricity Production,Electricity,4613.4028,GWh
Portugal,12/1/2023,Net Electricity Production,Total Combustible Fuels,945.8418,GWh
Portugal,12/1/2023,Net Electricity Production,Oil and Petroleum Products,94.5804,GWh
Portugal,12/1/2023,Net Electricity Production,Natural Gas,601.1586,GWh
Portugal,12/1/2023,Net Electricity Production,Combustible Renewables,237.8176,GWh
Portugal,12/1/2023,Net Electricity Production,Other Combustible Non-Renewables,12.2852,GWh
Portugal,12/1/2023,Net Electricity Production,Hydro,2150.8054,GWh
Portugal,12/1/2023,Net Electricity Production,Wind,1219.6525,GWh
Portugal,12/1/2023,Net Electricity Production,Solar,283.1218,GWh
Portugal,12/1/2023,Net Electricity Production,Geothermal,13.9813,GWh
Portugal,12/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",3905.3786,GWh
Portugal,12/1/2023,Total Imports,Electricity,1124.2304,GWh
Portugal,12/1/2023,Total Exports,Electricity,348.7886,GWh
Portugal,12/1/2023,Used for pumped storage,Electricity,346.774,GWh
Portugal,12/1/2023,Distribution Losses,Electricity,450.4573,GWh
Portugal,12/1/2023,Final Consumption (Calculated),Electricity,4591.6133,GWh
Slovak Republic,12/1/2023,Net Electricity Production,Electricity,2743.2034,GWh
Slovak Republic,12/1/2023,Net Electricity Production,Nuclear,1691.7489,GWh
Slovak Republic,12/1/2023,Net Electricity Production,Total Combustible Fuels,518.8411,GWh
Slovak Republic,12/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",87.6765,GWh
Slovak Republic,12/1/2023,Net Electricity Production,Oil and Petroleum Products,30.4586,GWh
Slovak Republic,12/1/2023,Net Electricity Production,Natural Gas,191.8863,GWh
Slovak Republic,12/1/2023,Net Electricity Production,Combustible Renewables,202.0531,GWh
Slovak Republic,12/1/2023,Net Electricity Production,Other Combustible Non-Renewables,6.7666,GWh
Slovak Republic,12/1/2023,Net Electricity Production,Hydro,518.4384,GWh
Slovak Republic,12/1/2023,Net Electricity Production,Solar,13.1173,GWh
Slovak Republic,12/1/2023,Net Electricity Production,Not Specified,1.0577,GWh
Slovak Republic,12/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",733.6088,GWh
Slovak Republic,12/1/2023,Total Imports,Electricity,1394.2008,GWh
Slovak Republic,12/1/2023,Total Exports,Electricity,1929.2073,GWh
Slovak Republic,12/1/2023,Used for pumped storage,Electricity,51.269,GWh
Slovak Republic,12/1/2023,Distribution Losses,Electricity,104.7694,GWh
Slovak Republic,12/1/2023,Final Consumption (Calculated),Electricity,2052.1584,GWh
Slovenia,12/1/2023,Net Electricity Production,Electricity,1364.4777,GWh
Slovenia,12/1/2023,Net Electricity Production,Nuclear,518.576,GWh
Slovenia,12/1/2023,Net Electricity Production,Total Combustible Fuels,321.9053,GWh
Slovenia,12/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",234.3645,GWh
Slovenia,12/1/2023,Net Electricity Production,Oil and Petroleum Products,0.2119,GWh
Slovenia,12/1/2023,Net Electricity Production,Natural Gas,59.3937,GWh
Slovenia,12/1/2023,Net Electricity Production,Combustible Renewables,27.2347,GWh
Slovenia,12/1/2023,Net Electricity Production,Other Combustible Non-Renewables,0.7005,GWh
Slovenia,12/1/2023,Net Electricity Production,Hydro,487.7194,GWh
Slovenia,12/1/2023,Net Electricity Production,Wind,0.3739,GWh
Slovenia,12/1/2023,Net Electricity Production,Solar,35.903,GWh
Slovenia,12/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",551.2311,GWh
Slovenia,12/1/2023,Total Imports,Electricity,900.495,GWh
Slovenia,12/1/2023,Total Exports,Electricity,1042.148,GWh
Slovenia,12/1/2023,Used for pumped storage,Electricity,38.5096,GWh
Slovenia,12/1/2023,Distribution Losses,Electricity,60.7171,GWh
Slovenia,12/1/2023,Final Consumption (Calculated),Electricity,1123.598,GWh
Spain,12/1/2023,Net Electricity Production,Electricity,22924.678,GWh
Spain,12/1/2023,Net Electricity Production,Nuclear,4990.1643,GWh
Spain,12/1/2023,Net Electricity Production,Total Combustible Fuels,5660.5453,GWh
Spain,12/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",245.5875,GWh
Spain,12/1/2023,Net Electricity Production,Oil and Petroleum Products,805.6821,GWh
Spain,12/1/2023,Net Electricity Production,Natural Gas,4171.0379,GWh
Spain,12/1/2023,Net Electricity Production,Combustible Renewables,392.9387,GWh
Spain,12/1/2023,Net Electricity Production,Other Combustible Non-Renewables,45.2991,GWh
Spain,12/1/2023,Net Electricity Production,Hydro,4425.7396,GWh
Spain,12/1/2023,Net Electricity Production,Wind,5817.5004,GWh
Spain,12/1/2023,Net Electricity Production,Solar,2007.8118,GWh
Spain,12/1/2023,Net Electricity Production,Other Renewables,1.5,GWh
Spain,12/1/2023,Net Electricity Production,Not Specified,21.4167,GWh
Spain,12/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",12645.4906,GWh
Spain,12/1/2023,Total Imports,Electricity,1399.9889,GWh
Spain,12/1/2023,Total Exports,Electricity,2175.3525,GWh
Spain,12/1/2023,Used for pumped storage,Electricity,683.8258,GWh
Spain,12/1/2023,Distribution Losses,Electricity,2203.3597,GWh
Spain,12/1/2023,Final Consumption (Calculated),Electricity,19262.129,GWh
Sweden,12/1/2023,Net Electricity Production,Electricity,16112.3848,GWh
Sweden,12/1/2023,Net Electricity Production,Nuclear,4915.429,GWh
Sweden,12/1/2023,Net Electricity Production,Total Combustible Fuels,1549.5479,GWh
Sweden,12/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",72.7896,GWh
Sweden,12/1/2023,Net Electricity Production,Oil and Petroleum Products,34.001,GWh
Sweden,12/1/2023,Net Electricity Production,Natural Gas,12.4694,GWh
Sweden,12/1/2023,Net Electricity Production,Combustible Renewables,1184.868,GWh
Sweden,12/1/2023,Net Electricity Production,Other Combustible Non-Renewables,245.4199,GWh
Sweden,12/1/2023,Net Electricity Production,Hydro,6788.7789,GWh
Sweden,12/1/2023,Net Electricity Production,Wind,2852.5392,GWh
Sweden,12/1/2023,Net Electricity Production,Solar,6.0898,GWh
Sweden,12/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",10832.2759,GWh
Sweden,12/1/2023,Total Imports,Electricity,1227.1471,GWh
Sweden,12/1/2023,Total Exports,Electricity,2995.8233,GWh
Sweden,12/1/2023,Distribution Losses,Electricity,1098.5261,GWh
Sweden,12/1/2023,Final Consumption (Calculated),Electricity,13245.1825,GWh
Switzerland,12/1/2023,Net Electricity Production,Electricity,5970.9818,GWh
Switzerland,12/1/2023,Net Electricity Production,Nuclear,2227.5178,GWh
Switzerland,12/1/2023,Net Electricity Production,Total Combustible Fuels,330.467,GWh
Switzerland,12/1/2023,Net Electricity Production,Oil and Petroleum Products,3.5788,GWh
Switzerland,12/1/2023,Net Electricity Production,Natural Gas,35.7375,GWh
Switzerland,12/1/2023,Net Electricity Production,Combustible Renewables,194.8689,GWh
Switzerland,12/1/2023,Net Electricity Production,Other Combustible Non-Renewables,96.2818,GWh
Switzerland,12/1/2023,Net Electricity Production,Hydro,3278.8076,GWh
Switzerland,12/1/2023,Net Electricity Production,Wind,23.2501,GWh
Switzerland,12/1/2023,Net Electricity Production,Solar,110.9393,GWh
Switzerland,12/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",3607.8659,GWh
Switzerland,12/1/2023,Total Imports,Electricity,3100.8544,GWh
Switzerland,12/1/2023,Total Exports,Electricity,2808.7937,GWh
Switzerland,12/1/2023,Used for pumped storage,Electricity,517.4994,GWh
Switzerland,12/1/2023,Distribution Losses,Electricity,419.8194,GWh
Switzerland,12/1/2023,Final Consumption (Calculated),Electricity,5325.7238,GWh
Turkey,12/1/2023,Net Electricity Production,Electricity,26341.2092,GWh
Turkey,12/1/2023,Net Electricity Production,Total Combustible Fuels,15233.9559,GWh
Turkey,12/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",9941.5736,GWh
Turkey,12/1/2023,Net Electricity Production,Oil and Petroleum Products,16.4444,GWh
Turkey,12/1/2023,Net Electricity Production,Natural Gas,4510.4717,GWh
Turkey,12/1/2023,Net Electricity Production,Combustible Renewables,765.4661,GWh
Turkey,12/1/2023,Net Electricity Production,Hydro,6157.141,GWh
Turkey,12/1/2023,Net Electricity Production,Wind,3045.9683,GWh
Turkey,12/1/2023,Net Electricity Production,Solar,952.2259,GWh
Turkey,12/1/2023,Net Electricity Production,Geothermal,839.3624,GWh
Turkey,12/1/2023,Net Electricity Production,Not Specified,112.5555,GWh
Turkey,12/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",11760.1638,GWh
Turkey,12/1/2023,Total Imports,Electricity,581.3271,GWh
Turkey,12/1/2023,Total Exports,Electricity,178.4281,GWh
Turkey,12/1/2023,Distribution Losses,Electricity,2564.4706,GWh
Turkey,12/1/2023,Final Consumption (Calculated),Electricity,24179.6377,GWh
United Kingdom,12/1/2023,Net Electricity Production,Electricity,26452.155,GWh
United Kingdom,12/1/2023,Net Electricity Production,Nuclear,3510.9824,GWh
United Kingdom,12/1/2023,Net Electricity Production,Total Combustible Fuels,10875.3838,GWh
United Kingdom,12/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",361.8366,GWh
United Kingdom,12/1/2023,Net Electricity Production,Oil and Petroleum Products,155.1294,GWh
United Kingdom,12/1/2023,Net Electricity Production,Natural Gas,7054.5656,GWh
United Kingdom,12/1/2023,Net Electricity Production,Combustible Renewables,2897.5235,GWh
United Kingdom,12/1/2023,Net Electricity Production,Other Combustible Non-Renewables,406.3286,GWh
United Kingdom,12/1/2023,Net Electricity Production,Hydro,983.767,GWh
United Kingdom,12/1/2023,Net Electricity Production,Wind,10832.2982,GWh
United Kingdom,12/1/2023,Net Electricity Production,Solar,249.2677,GWh
United Kingdom,12/1/2023,Net Electricity Production,Other Renewables,0.4559,GWh
United Kingdom,12/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",14963.3123,GWh
United Kingdom,12/1/2023,Total Imports,Electricity,2181.675,GWh
United Kingdom,12/1/2023,Total Exports,Electricity,981.493,GWh
United Kingdom,12/1/2023,Used for pumped storage,Electricity,321.1448,GWh
United Kingdom,12/1/2023,Distribution Losses,Electricity,3149.7917,GWh
United Kingdom,12/1/2023,Final Consumption (Calculated),Electricity,24181.4004,GWh
United States,12/1/2023,Net Electricity Production,Electricity,350888.6201,GWh
United States,12/1/2023,Net Electricity Production,Nuclear,68864.0346,GWh
United States,12/1/2023,Net Electricity Production,Total Combustible Fuels,210200.3556,GWh
United States,12/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",59175.3363,GWh
United States,12/1/2023,Net Electricity Production,Oil and Petroleum Products,2281.0575,GWh
United States,12/1/2023,Net Electricity Production,Natural Gas,143891.3468,GWh
United States,12/1/2023,Net Electricity Production,Combustible Renewables,4108.8668,GWh
United States,12/1/2023,Net Electricity Production,Other Combustible Non-Renewables,743.7482,GWh
United States,12/1/2023,Net Electricity Production,Hydro,19878.1424,GWh
United States,12/1/2023,Net Electricity Production,Wind,38431.4917,GWh
United States,12/1/2023,Net Electricity Production,Solar,11996.205,GWh
United States,12/1/2023,Net Electricity Production,Geothermal,1381.4946,GWh
United States,12/1/2023,Net Electricity Production,Not Specified,136.8962,GWh
United States,12/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",75796.2005,GWh
United States,12/1/2023,Total Imports,Electricity,3251.2811,GWh
United States,12/1/2023,Total Exports,Electricity,680.4109,GWh
United States,12/1/2023,Used for pumped storage,Electricity,1916.5494,GWh
United States,12/1/2023,Distribution Losses,Electricity,24947.3575,GWh
United States,12/1/2023,Final Consumption (Calculated),Electricity,326595.5834,GWh
Argentina,12/1/2023,Net Electricity Production,Electricity,10776.9242,GWh
Argentina,12/1/2023,Net Electricity Production,Nuclear,1086.7583,GWh
Argentina,12/1/2023,Net Electricity Production,Total Combustible Fuels,5684.4073,GWh
Argentina,12/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",2.283,GWh
Argentina,12/1/2023,Net Electricity Production,Oil and Petroleum Products,286.9277,GWh
Argentina,12/1/2023,Net Electricity Production,Natural Gas,5210.2877,GWh
Argentina,12/1/2023,Net Electricity Production,Combustible Renewables,184.9089,GWh
Argentina,12/1/2023,Net Electricity Production,Hydro,2420.1461,GWh
Argentina,12/1/2023,Net Electricity Production,Wind,1214.143,GWh
Argentina,12/1/2023,Net Electricity Production,Solar,371.4694,GWh
Argentina,12/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4190.6674,GWh
Brazil,12/1/2023,Net Electricity Production,Electricity,61201.3215,GWh
Brazil,12/1/2023,Net Electricity Production,Nuclear,1175.1712,GWh
Brazil,12/1/2023,Net Electricity Production,Total Combustible Fuels,10249.4154,GWh
Brazil,12/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",1259.406,GWh
Brazil,12/1/2023,Net Electricity Production,Oil and Petroleum Products,939.1877,GWh
Brazil,12/1/2023,Net Electricity Production,Natural Gas,4518.1832,GWh
Brazil,12/1/2023,Net Electricity Production,Combustible Renewables,3392.7056,GWh
Brazil,12/1/2023,Net Electricity Production,Other Combustible Non-Renewables,139.9328,GWh
Brazil,12/1/2023,Net Electricity Production,Hydro,36688.7958,GWh
Brazil,12/1/2023,Net Electricity Production,Wind,8141.436,GWh
Brazil,12/1/2023,Net Electricity Production,Solar,4946.5032,GWh
Brazil,12/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",53169.4405,GWh
Bulgaria,12/1/2023,Net Electricity Production,Electricity,3429.8249,GWh
Bulgaria,12/1/2023,Net Electricity Production,Nuclear,1504.6512,GWh
Bulgaria,12/1/2023,Net Electricity Production,Total Combustible Fuels,1388.5624,GWh
Bulgaria,12/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",1037.4426,GWh
Bulgaria,12/1/2023,Net Electricity Production,Oil and Petroleum Products,19.5579,GWh
Bulgaria,12/1/2023,Net Electricity Production,Natural Gas,214.302,GWh
Bulgaria,12/1/2023,Net Electricity Production,Combustible Renewables,117.26,GWh
Bulgaria,12/1/2023,Net Electricity Production,Hydro,197.9092,GWh
Bulgaria,12/1/2023,Net Electricity Production,Wind,174.0109,GWh
Bulgaria,12/1/2023,Net Electricity Production,Solar,162.8031,GWh
Bulgaria,12/1/2023,Net Electricity Production,Not Specified,1.8881,GWh
Bulgaria,12/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",651.9832,GWh
China,12/1/2023,Net Electricity Production,Electricity,844669.6596,GWh
China,12/1/2023,Net Electricity Production,Nuclear,35777.5413,GWh
China,12/1/2023,Net Electricity Production,Total Combustible Fuels,586472.3465,GWh
China,12/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",541518.7835,GWh
China,12/1/2023,Net Electricity Production,Oil and Petroleum Products,1140.1956,GWh
China,12/1/2023,Net Electricity Production,Natural Gas,26785.685,GWh
China,12/1/2023,Net Electricity Production,Combustible Renewables,16363.0588,GWh
China,12/1/2023,Net Electricity Production,Other Combustible Non-Renewables,664.6236,GWh
China,12/1/2023,Net Electricity Production,Hydro,84195.6893,GWh
China,12/1/2023,Net Electricity Production,Wind,98957.0694,GWh
China,12/1/2023,Net Electricity Production,Solar,39256.5622,GWh
China,12/1/2023,Net Electricity Production,Geothermal,9.3919,GWh
China,12/1/2023,Net Electricity Production,Other Renewables,1.0592,GWh
China,12/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",238782.8306,GWh
Croatia,12/1/2023,Net Electricity Production,Electricity,1544.4241,GWh
Croatia,12/1/2023,Net Electricity Production,Total Combustible Fuels,393.6515,GWh
Croatia,12/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",35.6966,GWh
Croatia,12/1/2023,Net Electricity Production,Oil and Petroleum Products,11.7168,GWh
Croatia,12/1/2023,Net Electricity Production,Natural Gas,262.8578,GWh
Croatia,12/1/2023,Net Electricity Production,Combustible Renewables,83.3803,GWh
Croatia,12/1/2023,Net Electricity Production,Hydro,877.2201,GWh
Croatia,12/1/2023,Net Electricity Production,Wind,242.7066,GWh
Croatia,12/1/2023,Net Electricity Production,Solar,30.8459,GWh
Croatia,12/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1234.153,GWh
Cyprus,12/1/2023,Net Electricity Production,Electricity,389.7254,GWh
Cyprus,12/1/2023,Net Electricity Production,Total Combustible Fuels,311.2724,GWh
Cyprus,12/1/2023,Net Electricity Production,Oil and Petroleum Products,308.3911,GWh
Cyprus,12/1/2023,Net Electricity Production,Combustible Renewables,2.8813,GWh
Cyprus,12/1/2023,Net Electricity Production,Wind,15.372,GWh
Cyprus,12/1/2023,Net Electricity Production,Solar,63.081,GWh
Cyprus,12/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",81.3343,GWh
India,12/1/2023,Net Electricity Production,Electricity,141549.5236,GWh
India,12/1/2023,Net Electricity Production,Nuclear,4020.2014,GWh
India,12/1/2023,Net Electricity Production,Total Combustible Fuels,115956.9445,GWh
